image_id,width,height,numerosity,TSA,FA,CH,cumArea,role,pair_num,target_low,target_high,pair_ratio,image_file,position,greater_role,greater_side,pair_order
21318,100,100,28,4042.653564453125,29933.259765625,28257,4172,partner,175,0.7,0.8,0.7142857142857143,paired_images/img_21318.png,right,partner,right,94
10801,100,100,14,2546.712158203125,11212.3037109375,9884,2758,anchor,158,0.7,0.8,0.7777777777777778,paired_images/img_10801.png,left,partner,right,95
14136,100,100,18,2725.6259765625,20181.513671875,18093,2682,partner,158,0.7,0.8,0.7777777777777778,paired_images/img_14136.png,right,partner,right,95
17690,100,100,22,3382.306884765625,13266.4990234375,12990,3278,anchor,285,0.5,0.6,0.5454545454545454,paired_images/img_17690.png,left,anchor,left,96
8556,100,100,12,1766.3521728515625,17457.978515625,11426,1788,partner,285,0.5,0.6,0.5454545454545454,paired_images/img_08556.png,right,anchor,left,96
14650,100,100,18,3434.073486328125,19048.8125,17422,3546,anchor,66,0.8,0.9,0.8181818181818182,paired_images/img_14650.png,left,partner,right,97
18138,100,100,22,4022.263427734375,18761.662109375,16730,4334,partner,66,0.8,0.9,0.8181818181818182,paired_images/img_18138.png,right,partner,right,97
13859,100,100,18,2428.256591796875,17979.685546875,12681,2682,anchor,89,0.8,0.9,0.8888888888888888,paired_images/img_13859.png,left,anchor,left,98
12579,100,100,16,2722.5498046875,19027.314453125,14603,2384,partner,89,0.8,0.9,0.8888888888888888,paired_images/img_12579.png,right,anchor,left,98
16160,100,100,20,3416.665771484375,15042.412109375,14974,2980,anchor,117,0.8,0.9,0.8,paired_images/img_16160.png,left,anchor,left,99
12653,100,100,16,2884.44091796875,14254.3798828125,12324,3152,partner,117,0.8,0.9,0.8,paired_images/img_12653.png,right,anchor,left,99
11533,100,100,14,3399.452880859375,17798.421875,16291,3542,anchor,208,0.7,0.8,0.7857142857142857,paired_images/img_11533.png,left,anchor,left,100
8007,100,100,11,2844.169677734375,14055.3662109375,11860,2783,partner,208,0.7,0.8,0.7857142857142857,paired_images/img_08007.png,right,anchor,left,100
9421,100,100,12,2646.537841796875,13856.40625,9987,2364,anchor,33,0.8,0.9,0.8333333333333334,paired_images/img_09421.png,left,anchor,left,101
6344,100,100,10,2711.8095703125,15936.880859375,12618,2530,partner,33,0.8,0.9,0.8333333333333334,paired_images/img_06344.png,right,anchor,left,101
19186,100,100,25,3212.180908203125,21189.26171875,19889,2825,anchor,150,0.7,0.8,0.72,paired_images/img_19186.png,left,anchor,left,102
14513,100,100,18,3241.333740234375,19048.8125,15402,3546,partner,150,0.7,0.8,0.72,paired_images/img_14513.png,right,anchor,left,102
21676,100,100,28,4807.55224609375,25170.76953125,20578,4172,anchor,156,0.7,0.8,0.7857142857142857,paired_images/img_21676.png,left,anchor,left,103
17251,100,100,22,2684.538818359375,22311.50390625,18648,2486,partner,156,0.7,0.8,0.7857142857142857,paired_images/img_17251.png,right,anchor,left,103
8553,100,100,12,1766.3521728515625,17457.978515625,10902,1788,anchor,114,0.8,0.9,0.8333333333333334,paired_images/img_08553.png,left,anchor,left,104
6701,100,100,10,3224.903076171875,13401.265625,10524,3170,partner,114,0.8,0.9,0.8333333333333334,paired_images/img_06701.png,right,anchor,left,104
4850,100,100,9,2887.7001953125,10090.7568359375,8324,2853,anchor,249,0.6,0.7,0.6428571428571429,paired_images/img_04850.png,left,partner,right,105
10302,100,100,14,2021.3267822265625,12585.384765625,10173,2086,partner,249,0.6,0.7,0.6428571428571429,paired_images/img_10302.png,right,partner,right,105
10034,100,100,12,3532.704345703125,10997.8369140625,11024,3804,anchor,216,0.6,0.7,0.6666666666666666,paired_images/img_10034.png,left,partner,right,106
13835,100,100,18,2428.256591796875,16018.078125,12790,2682,partner,216,0.6,0.7,0.6666666666666666,paired_images/img_13835.png,right,partner,right,106
11324,100,100,14,3208.65625,11212.3037109375,10823,3542,anchor,139,0.7,0.8,0.7,paired_images/img_11324.png,left,partner,right,107
16077,100,100,20,3224.903076171875,20079.2109375,17023,2980,partner,139,0.7,0.8,0.7,paired_images/img_16077.png,right,partner,right,107
16944,100,100,22,2391.652099609375,16714.7421875,14375,2486,anchor,290,0.5,0.6,0.5,paired_images/img_16944.png,left,anchor,left,108
7440,100,100,11,2257.4189453125,10529.626953125,7606,2167,partner,290,0.5,0.6,0.5,paired_images/img_07440.png,right,anchor,left,108
9647,100,100,12,2970.638427734375,10997.8369140625,9163,3036,anchor,195,0.7,0.8,0.75,paired_images/img_09647.png,left,partner,right,109
12095,100,100,16,2289.38232421875,11313.708984375,10030,2384,partner,195,0.7,0.8,0.75,paired_images/img_12095.png,right,partner,right,109
12823,100,100,16,3055.958740234375,17959.392578125,15671,3152,anchor,34,0.8,0.9,0.875,paired_images/img_12823.png,left,anchor,left,110
10705,100,100,14,2403.776123046875,13333.7509765625,10497,2086,partner,34,0.8,0.9,0.875,paired_images/img_10705.png,right,anchor,left,110
1567,100,100,7,2698.1474609375,7483.31494140625,6572,2639,anchor,6,0.8,0.9,0.875,paired_images/img_01567.png,left,partner,right,111
1771,100,100,8,1442.220458984375,12699.2080078125,8990,1576,partner,6,0.8,0.9,0.875,paired_images/img_01771.png,right,partner,right,111
9247,100,100,12,2497.999267578125,10380.576171875,9393,2364,anchor,286,0.5,0.6,0.5454545454545454,paired_images/img_09247.png,left,partner,right,112
17295,100,100,22,2844.169677734375,13266.4990234375,12677,2486,partner,286,0.5,0.6,0.5454545454545454,paired_images/img_17295.png,right,partner,right,112
4333,100,100,9,2291.968994140625,10690.7841796875,8456,2277,anchor,71,0.8,0.9,0.8888888888888888,paired_images/img_04333.png,left,anchor,left,113
3100,100,100,8,2569.744873046875,14254.3798828125,8824,2536,partner,71,0.8,0.9,0.8888888888888888,paired_images/img_03100.png,right,anchor,left,113
8963,100,100,12,2100.55859375,19595.91796875,12146,1788,anchor,270,0.6,0.7,0.6666666666666666,paired_images/img_08963.png,left,anchor,left,114
1714,100,100,8,1442.220458984375,8979.6962890625,7604,1576,partner,270,0.6,0.7,0.6666666666666666,paired_images/img_01714.png,right,anchor,left,114
15958,100,100,20,3043.903076171875,21273.18359375,18639,2980,anchor,107,0.8,0.9,0.8,paired_images/img_15958.png,left,partner,right,115
19083,100,100,25,3031.895263671875,25198.421875,19645,2825,partner,107,0.8,0.9,0.8,paired_images/img_19083.png,right,partner,right,115
667,100,100,7,1800.79736328125,7928.2958984375,5093,1771,anchor,54,0.8,0.9,0.875,paired_images/img_00667.png,left,partner,right,116
2358,100,100,8,1925.1334228515625,8475.705078125,5624,2024,partner,54,0.8,0.9,0.875,paired_images/img_02358.png,right,partner,right,116
18360,100,100,22,4514.837890625,14891.1416015625,14186,4334,anchor,36,0.8,0.9,0.8181818181818182,paired_images/img_18360.png,left,anchor,left,117
14567,100,100,18,3434.073486328125,12000,11012,3546,partner,36,0.8,0.9,0.8181818181818182,paired_images/img_14567.png,right,anchor,left,117
8620,100,100,12,1871.3848876953125,11651.802734375,8591,1788,anchor,193,0.7,0.8,0.75,paired_images/img_08620.png,left,partner,right,118
12815,100,100,16,3055.958740234375,16951.41015625,14094,3152,partner,193,0.7,0.8,0.75,paired_images/img_12815.png,right,partner,right,118
2974,100,100,8,2425.51611328125,15101.9892578125,9792,2536,anchor,135,0.7,0.8,0.7272727272727273,paired_images/img_02974.png,left,partner,right,119
8380,100,100,11,3382.306884765625,12521.908203125,11054,3487,partner,135,0.7,0.8,0.7272727272727273,paired_images/img_08380.png,right,partner,right,119
17329,100,100,22,2844.169677734375,15776.615234375,14096,2486,anchor,279,0.5,0.6,0.5454545454545454,paired_images/img_17329.png,left,anchor,left,120
9436,100,100,12,2646.537841796875,14680.3515625,11574,2364,partner,279,0.5,0.6,0.5454545454545454,paired_images/img_09436.png,right,anchor,left,120
16452,100,100,20,3835.07763671875,18952.251953125,17426,3940,anchor,87,0.8,0.9,0.8,paired_images/img_16452.png,left,anchor,left,121
12290,100,100,16,2425.51611328125,16000,14104,2384,partner,87,0.8,0.9,0.8,paired_images/img_12290.png,right,anchor,left,121
1795,100,100,8,1442.220458984375,14254.3798828125,9100,1576,anchor,191,0.7,0.8,0.7272727272727273,paired_images/img_01795.png,left,partner,right,122
8190,100,100,11,3013.29296875,18761.662109375,12525,2783,partner,191,0.7,0.8,0.7272727272727273,paired_images/img_08190.png,right,partner,right,122
14068,100,100,18,2725.6259765625,13469.544921875,12660,2682,anchor,80,0.8,0.9,0.8181818181818182,paired_images/img_14068.png,left,partner,right,123
17050,100,100,22,2533.8671875,14055.3662109375,12595,2486,partner,80,0.8,0.9,0.8181818181818182,paired_images/img_17050.png,right,partner,right,123
12112,100,100,16,2289.38232421875,12699.2080078125,10325,2384,anchor,30,0.8,0.9,0.875,paired_images/img_12112.png,left,anchor,left,124
10686,100,100,14,2403.776123046875,11879.021484375,9733,2086,partner,30,0.8,0.9,0.875,paired_images/img_10686.png,right,anchor,left,124
9423,100,100,12,2646.537841796875,13856.40625,10913,2364,anchor,92,0.8,0.9,0.8571428571428571,paired_images/img_09423.png,left,partner,right,125
11027,100,100,14,2698.1474609375,18856.771484375,16017,2758,partner,92,0.8,0.9,0.8571428571428571,paired_images/img_11027.png,right,partner,right,125
21124,100,100,28,3815.7568359375,21166.009765625,20120,4172,anchor,172,0.7,0.8,0.7142857142857143,paired_images/img_21124.png,left,anchor,left,126
15704,100,100,20,2711.8095703125,22538.15234375,19716,2980,partner,172,0.7,0.8,0.7142857142857143,paired_images/img_15704.png,right,anchor,left,126
11384,100,100,14,3208.65625,15856.591796875,12981,3542,anchor,108,0.8,0.9,0.875,paired_images/img_11384.png,left,partner,right,127
12535,100,100,16,2722.5498046875,15101.9892578125,11928,2384,partner,108,0.8,0.9,0.875,paired_images/img_12535.png,right,partner,right,127
18835,100,100,25,2701.111572265625,26696.796875,24003,2825,anchor,185,0.7,0.8,0.72,paired_images/img_18835.png,left,anchor,left,128
15024,100,100,18,4083.82470703125,17979.685546875,15152,3546,partner,185,0.7,0.8,0.72,paired_images/img_15024.png,right,anchor,left,128
7046,100,100,11,1898.255615234375,10529.626953125,8549,1639,anchor,196,0.7,0.8,0.7272727272727273,paired_images/img_07046.png,left,anchor,left,129
2703,100,100,8,2160.88916015625,14254.3798828125,9504,2024,partner,196,0.7,0.8,0.7272727272727273,paired_images/img_02703.png,right,anchor,left,129
7700,100,100,11,2533.8671875,10529.626953125,9879,2783,anchor,254,0.6,0.7,0.6363636363636364,paired_images/img_07700.png,left,anchor,left,130
1633,100,100,7,2698.1474609375,11212.3037109375,7596,2639,partner,254,0.6,0.7,0.6363636363636364,paired_images/img_01633.png,right,anchor,left,130
1362,100,100,7,2403.776123046875,10583.0048828125,7399,2219,anchor,21,0.8,0.9,0.875,paired_images/img_01362.png,left,partner,right,131
2767,100,100,8,2289.38232421875,9513.6572265625,7663,2536,partner,21,0.8,0.9,0.875,paired_images/img_02767.png,right,partner,right,131
21146,100,100,28,3815.7568359375,23758.04296875,23377,4172,anchor,141,0.7,0.8,0.7857142857142857,paired_images/img_21146.png,left,anchor,left,132
17080,100,100,22,2533.8671875,16714.7421875,14211,2486,partner,141,0.7,0.8,0.7857142857142857,paired_images/img_17080.png,right,anchor,left,132
7713,100,100,11,2533.8671875,11819.107421875,10230,2783,anchor,31,0.8,0.9,0.8181818181818182,paired_images/img_07713.png,left,anchor,left,133
4207,100,100,9,2163.330810546875,10690.7841796875,7783,2277,partner,31,0.8,0.9,0.8181818181818182,paired_images/img_04207.png,right,anchor,left,133
9140,100,100,12,2357.79736328125,11651.802734375,9112,2364,anchor,104,0.8,0.9,0.8571428571428571,paired_images/img_09140.png,left,partner,right,134
10428,100,100,14,2141.52099609375,11879.021484375,9592,2086,partner,104,0.8,0.9,0.8571428571428571,paired_images/img_10428.png,right,partner,right,134
2301,100,100,8,1817.083984375,13454.3427734375,8100,2024,anchor,247,0.6,0.7,0.6666666666666666,paired_images/img_02301.png,left,partner,right,135
9529,100,100,12,2803.9091796875,11651.802734375,10532,3036,partner,247,0.6,0.7,0.6666666666666666,paired_images/img_09529.png,right,partner,right,135
10436,100,100,14,2141.52099609375,12585.384765625,9372,2086,anchor,235,0.6,0.7,0.6428571428571429,paired_images/img_10436.png,left,anchor,left,136
4886,100,100,9,2887.7001953125,12713.5576171875,10832,2853,partner,235,0.6,0.7,0.6428571428571429,paired_images/img_04886.png,right,anchor,left,136
11770,100,100,14,3815.7568359375,14966.6298828125,12801,3542,anchor,245,0.6,0.7,0.6428571428571429,paired_images/img_11770.png,left,anchor,left,137
3713,100,100,9,1717.0367431640625,12713.5576171875,8999,1773,partner,245,0.6,0.7,0.6428571428571429,paired_images/img_03713.png,right,anchor,left,137
14170,100,100,18,2725.6259765625,24000,15991,2682,anchor,161,0.7,0.8,0.7777777777777778,paired_images/img_14170.png,left,anchor,left,138
11091,100,100,14,2858.587646484375,13333.7509765625,12014,2758,partner,161,0.7,0.8,0.7777777777777778,paired_images/img_11091.png,right,anchor,left,138
21819,100,100,28,5093.42431640625,26667.501953125,22819,5516,anchor,227,0.6,0.7,0.6428571428571429,paired_images/img_21819.png,left,anchor,left,139
14410,100,100,18,3059.41162109375,21381.568359375,16312,2682,partner,227,0.6,0.7,0.6428571428571429,paired_images/img_14410.png,right,anchor,left,139
12252,100,100,16,2425.51611328125,13454.3427734375,11570,2384,anchor,229,0.6,0.7,0.64,paired_images/img_12252.png,left,partner,right,140
19409,100,100,25,3605.55126953125,16817.927734375,16915,3725,partner,229,0.6,0.7,0.64,paired_images/img_19409.png,right,partner,right,140
6660,100,100,10,3224.903076171875,10039.60546875,9461,3170,anchor,22,0.8,0.9,0.8333333333333334,paired_images/img_06660.png,left,partner,right,141
8803,100,100,12,1982.663330078125,16478.13671875,12850,1788,partner,22,0.8,0.9,0.8333333333333334,paired_images/img_08803.png,right,partner,right,141
9686,100,100,12,2970.638427734375,13856.40625,11803,3036,anchor,146,0.7,0.8,0.75,paired_images/img_09686.png,left,partner,right,142
12560,100,100,16,2722.5498046875,16951.41015625,12784,2384,partner,146,0.7,0.8,0.75,paired_images/img_12560.png,right,partner,right,142
13962,100,100,18,2572.6484375,16018.078125,13072,2682,anchor,124,0.7,0.8,0.72,paired_images/img_13962.png,left,partner,right,143
19502,100,100,25,3819.948486328125,14142.1357421875,13050,3725,partner,124,0.7,0.8,0.72,paired_images/img_19502.png,right,partner,right,143
5450,100,100,10,1809.9156494140625,16884.537109375,9823,1970,anchor,174,0.7,0.8,0.7142857142857143,paired_images/img_05450.png,left,partner,right,144
10262,100,100,14,1907.87841796875,21166.009765625,14065,2086,partner,174,0.7,0.8,0.7142857142857143,paired_images/img_10262.png,right,partner,right,144
4130,100,100,9,2041.912353515625,14270.4853515625,9780,1773,anchor,11,0.8,0.9,0.8181818181818182,paired_images/img_04130.png,left,partner,right,145
7311,100,100,11,2130.7197265625,11155.751953125,9550,2167,partner,11,0.8,0.9,0.8181818181818182,paired_images/img_07311.png,right,partner,right,145
16666,100,100,20,4304.72900390625,14198.146484375,14091,3940,anchor,273,0.5,0.6,0.55,paired_images/img_16666.png,left,anchor,left,146
8443,100,100,11,3382.306884765625,18761.662109375,12689,3487,partner,273,0.5,0.6,0.55,paired_images/img_08443.png,right,anchor,left,146
8829,100,100,12,1982.663330078125,18496.083984375,10388,1788,anchor,17,0.8,0.9,0.8571428571428571,paired_images/img_08829.png,left,partner,right,147
10650,100,100,14,2268.862548828125,19978.052734375,13155,2086,partner,17,0.8,0.9,0.8571428571428571,paired_images/img_10650.png,right,partner,right,147
8163,100,100,11,3013.29296875,16714.7421875,14426,2783,anchor,151,0.7,0.8,0.7272727272727273,paired_images/img_08163.png,left,anchor,left,148
3078,100,100,8,2569.744873046875,12699.2080078125,9026,2536,partner,151,0.7,0.8,0.7272727272727273,paired_images/img_03078.png,right,anchor,left,148
1323,100,100,7,2403.776123046875,8399.7373046875,6387,2219,anchor,217,0.6,0.7,0.6363636363636364,paired_images/img_01323.png,left,partner,right,149
7494,100,100,11,2257.4189453125,14891.1416015625,11856,2167,partner,217,0.6,0.7,0.6363636363636364,paired_images/img_07494.png,right,partner,right,149
11994,100,100,16,2160.88916015625,13454.3427734375,10712,2384,anchor,198,0.7,0.8,0.7272727272727273,paired_images/img_11994.png,left,partner,right,150
16994,100,100,22,2391.652099609375,22311.50390625,16687,2486,partner,198,0.7,0.8,0.7272727272727273,paired_images/img_16994.png,right,partner,right,150
11339,100,100,14,3208.65625,11879.021484375,11109,3542,anchor,143,0.7,0.8,0.7777777777777778,paired_images/img_11339.png,left,partner,right,151
14687,100,100,18,3434.073486328125,24000,18410,3546,partner,143,0.7,0.8,0.7777777777777778,paired_images/img_14687.png,right,partner,right,151
16055,100,100,20,3224.903076171875,17888.54296875,15119,2980,anchor,234,0.6,0.7,0.6,paired_images/img_16055.png,left,anchor,left,152
9151,100,100,12,2357.79736328125,13078.7060546875,11124,2364,partner,234,0.6,0.7,0.6,paired_images/img_09151.png,right,anchor,left,152
14772,100,100,18,3638.274169921875,19048.8125,16215,3546,anchor,259,0.6,0.7,0.6111111111111112,paired_images/img_14772.png,left,anchor,left,153
7124,100,100,11,1898.255615234375,16714.7421875,12168,1639,partner,259,0.6,0.7,0.6111111111111112,paired_images/img_07124.png,right,anchor,left,153
17320,100,100,22,2844.169677734375,14891.1416015625,13703,2486,anchor,176,0.7,0.8,0.7857142857142857,paired_images/img_17320.png,left,partner,right,154
21100,100,100,28,3815.7568359375,17798.421875,17439,4172,partner,176,0.7,0.8,0.7857142857142857,paired_images/img_21100.png,right,partner,right,154
321,100,100,7,1514.2840576171875,10583.0048828125,6937,1379,anchor,9,0.8,0.9,0.875,paired_images/img_00321.png,left,partner,right,155
2027,100,100,8,1618.8377685546875,11986.45703125,8033,1576,partner,9,0.8,0.9,0.875,paired_images/img_02027.png,right,partner,right,155
16083,100,100,20,3224.903076171875,21273.18359375,14228,2980,anchor,79,0.8,0.9,0.8,paired_images/img_16083.png,left,partner,right,156
18636,100,100,25,2549.509765625,17817.974609375,15156,2825,partner,79,0.8,0.9,0.8,paired_images/img_18636.png,right,partner,right,156
10220,100,100,14,1907.87841796875,15856.591796875,12930,2086,anchor,205,0.7,0.8,0.7777777777777778,paired_images/img_10220.png,left,partner,right,157
14375,100,100,18,3059.41162109375,17979.685546875,15522,2682,partner,205,0.7,0.8,0.7777777777777778,paired_images/img_14375.png,right,partner,right,157
15214,100,100,20,2280.350830078125,12649.1103515625,9125,2260,anchor,126,0.7,0.8,0.7142857142857143,paired_images/img_15214.png,left,partner,right,158
20520,100,100,28,2858.587646484375,26667.501953125,23340,3164,partner,126,0.7,0.8,0.7142857142857143,paired_images/img_20520.png,right,partner,right,158
14779,100,100,18,3638.274169921875,19048.8125,16070,3546,anchor,4,0.8,0.9,0.8888888888888888,paired_images/img_14779.png,left,anchor,left,159
13397,100,100,16,4079.215576171875,11313.708984375,11418,4048,partner,4,0.8,0.9,0.8888888888888888,paired_images/img_13397.png,right,anchor,left,159
2687,100,100,8,2160.88916015625,12699.2080078125,5997,2024,anchor,282,0.5,0.6,0.5714285714285714,paired_images/img_02687.png,left,partner,right,160
10231,100,100,14,1907.87841796875,17798.421875,12973,2086,partner,282,0.5,0.6,0.5714285714285714,paired_images/img_10231.png,right,partner,right,160
13998,100,100,18,2572.6484375,19048.8125,17198,2682,anchor,226,0.6,0.7,0.6666666666666666,paired_images/img_13998.png,left,anchor,left,161
9341,100,100,12,2497.999267578125,18496.083984375,13020,2364,partner,226,0.6,0.7,0.6666666666666666,paired_images/img_09341.png,right,anchor,left,161
21896,100,100,28,5396.294921875,19978.052734375,20134,5516,anchor,130,0.7,0.8,0.7142857142857143,paired_images/img_21896.png,left,anchor,left,162
16628,100,100,20,4063.123291015625,23878.341796875,19996,3940,partner,130,0.7,0.8,0.7142857142857143,paired_images/img_16628.png,right,anchor,left,162
8283,100,100,11,3192.47265625,15776.615234375,14881,3487,anchor,262,0.6,0.7,0.6875,paired_images/img_08283.png,left,partner,right,163
12484,100,100,16,2722.5498046875,11313.708984375,9220,2384,partner,262,0.6,0.7,0.6875,paired_images/img_12484.png,right,partner,right,163
11772,100,100,14,3815.7568359375,15856.591796875,12574,3542,anchor,266,0.6,0.7,0.6428571428571429,paired_images/img_11772.png,left,anchor,left,164
4800,100,100,9,2725.6259765625,16018.078125,11003,2853,partner,266,0.6,0.7,0.6428571428571429,paired_images/img_04800.png,right,anchor,left,164
16381,100,100,20,3835.07763671875,12649.1103515625,12498,3940,anchor,145,0.7,0.8,0.7,paired_images/img_16381.png,left,anchor,left,165
11059,100,100,14,2858.587646484375,10583.0048828125,9008,2758,partner,145,0.7,0.8,0.7,paired_images/img_11059.png,right,anchor,left,165
20226,100,100,25,5099.01953125,21189.26171875,19171,4925,anchor,203,0.7,0.8,0.72,paired_images/img_20226.png,left,anchor,left,166
13860,100,100,18,2428.256591796875,17979.685546875,15026,2682,partner,203,0.7,0.8,0.72,paired_images/img_13860.png,right,anchor,left,166
5120,100,100,10,1612.4515380859375,11269.076171875,6221,1490,anchor,165,0.7,0.8,0.7,paired_images/img_05120.png,left,anchor,left,167
1526,100,100,7,2546.712158203125,12585.384765625,8942,2639,partner,165,0.7,0.8,0.7,paired_images/img_01526.png,right,anchor,left,167
4243,100,100,9,2163.330810546875,13469.544921875,9686,2277,anchor,13,0.8,0.9,0.8888888888888888,paired_images/img_04243.png,left,anchor,left,168
3325,100,100,8,2884.44091796875,11986.45703125,11005,3016,partner,13,0.8,0.9,0.8888888888888888,paired_images/img_03325.png,right,anchor,left,168
13399,100,100,16,4079.215576171875,11313.708984375,12293,4048,anchor,70,0.8,0.9,0.875,paired_images/img_13399.png,left,anchor,left,169
10206,100,100,14,1907.87841796875,14966.6298828125,10640,2086,partner,70,0.8,0.9,0.875,paired_images/img_10206.png,right,anchor,left,169
11972,100,100,16,2160.88916015625,11986.45703125,9941,2384,anchor,160,0.7,0.8,0.75,paired_images/img_11972.png,left,anchor,left,170
8494,100,100,12,1766.3521728515625,12344.654296875,9168,1788,partner,160,0.7,0.8,0.75,paired_images/img_08494.png,right,anchor,left,170
261,100,100,7,1514.2840576171875,7483.31494140625,6075,1379,anchor,51,0.8,0.9,0.875,paired_images/img_00261.png,left,partner,right,171
1869,100,100,8,1527.9793701171875,10079.3681640625,7470,1576,partner,51,0.8,0.9,0.875,paired_images/img_01869.png,right,partner,right,171
20244,100,100,25,5099.01953125,23784.142578125,20645,4925,anchor,182,0.7,0.8,0.72,paired_images/img_20244.png,left,anchor,left,172
14775,100,100,18,3638.274169921875,19048.8125,15403,3546,partner,182,0.7,0.8,0.72,paired_images/img_14775.png,right,anchor,left,172
4575,100,100,9,2572.6484375,9524.40625,8041,2853,anchor,100,0.8,0.9,0.8181818181818182,paired_images/img_04575.png,left,partner,right,173
7105,100,100,11,1898.255615234375,14891.1416015625,11663,1639,partner,100,0.8,0.9,0.8181818181818182,paired_images/img_07105.png,right,partner,right,173
18392,100,100,22,4514.837890625,18761.662109375,17382,4334,anchor,140,0.7,0.8,0.7272727272727273,paired_images/img_18392.png,left,anchor,left,174
13048,100,100,16,3430.19775390625,14254.3798828125,13307,3152,partner,140,0.7,0.8,0.7272727272727273,paired_images/img_13048.png,right,anchor,left,174
15200,100,100,18,4326.66162109375,22652.984375,21276,4554,anchor,152,0.7,0.8,0.72,paired_images/img_15200.png,left,partner,right,175
19922,100,100,25,4542.7099609375,16817.927734375,16424,4925,partner,152,0.7,0.8,0.72,paired_images/img_19922.png,right,partner,right,175
11986,100,100,16,2160.88916015625,12699.2080078125,10962,2384,anchor,72,0.8,0.9,0.8888888888888888,paired_images/img_11986.png,left,partner,right,176
14705,100,100,18,3638.274169921875,12713.5576171875,12987,3546,partner,72,0.8,0.9,0.8888888888888888,paired_images/img_14705.png,right,partner,right,176
3467,100,100,9,1529.705810546875,13469.544921875,9771,1341,anchor,97,0.8,0.9,0.8888888888888888,paired_images/img_03467.png,left,anchor,left,177
1908,100,100,8,1527.9793701171875,12699.2080078125,5770,1576,partner,97,0.8,0.9,0.8888888888888888,paired_images/img_01908.png,right,anchor,left,177
15860,100,100,20,2873.06201171875,25298.220703125,18628,2980,anchor,240,0.6,0.7,0.6,paired_images/img_15860.png,left,anchor,left,178
9549,100,100,12,2803.9091796875,13078.7060546875,10743,3036,partner,240,0.6,0.7,0.6,paired_images/img_09549.png,right,anchor,left,178
235,100,100,7,1429.2938232421875,13333.7509765625,8022,1379,anchor,187,0.7,0.8,0.7,paired_images/img_00235.png,left,partner,right,179
5885,100,100,10,2280.350830078125,10636.591796875,8282,2530,partner,187,0.7,0.8,0.7,paired_images/img_05885.png,right,partner,right,179
1680,100,100,7,2698.1474609375,14126.6171875,8811,2639,anchor,42,0.8,0.9,0.875,paired_images/img_01680.png,left,partner,right,180
2035,100,100,8,1618.8377685546875,12699.2080078125,7577,1576,partner,42,0.8,0.9,0.875,paired_images/img_02035.png,right,partner,right,180
13312,100,100,16,3850.266845703125,15101.9892578125,14226,4048,anchor,15,0.8,0.9,0.875,paired_images/img_13312.png,left,anchor,left,181
10675,100,100,14,2403.776123046875,11212.3037109375,10080,2086,partner,15,0.8,0.9,0.875,paired_images/img_10675.png,right,anchor,left,181
13587,100,100,18,2163.330810546875,16970.5625,12693,2034,anchor,142,0.7,0.8,0.7777777777777778,paired_images/img_13587.png,left,anchor,left,182
10311,100,100,14,2021.3267822265625,13333.7509765625,11706,2086,partner,142,0.7,0.8,0.7777777777777778,paired_images/img_10311.png,right,anchor,left,182
5002,100,100,9,3059.41162109375,12000,11055,2853,anchor,63,0.8,0.9,0.8888888888888888,paired_images/img_05002.png,left,anchor,left,183
2258,100,100,8,1817.083984375,10079.3681640625,8216,2024,partner,63,0.8,0.9,0.8888888888888888,paired_images/img_02258.png,right,anchor,left,183
10303,100,100,14,2021.3267822265625,12585.384765625,9826,2086,anchor,68,0.8,0.9,0.8571428571428571,paired_images/img_10303.png,left,anchor,left,184
8875,100,100,12,2100.55859375,11651.802734375,8110,1788,partner,68,0.8,0.9,0.8571428571428571,paired_images/img_08875.png,right,anchor,left,184
4214,100,100,9,2163.330810546875,11326.4921875,9415,2277,anchor,113,0.8,0.9,0.8888888888888888,paired_images/img_04214.png,left,anchor,left,185
2848,100,100,8,2289.38232421875,15101.9892578125,11118,2536,partner,113,0.8,0.9,0.8888888888888888,paired_images/img_02848.png,right,anchor,left,185
5458,100,100,10,1809.9156494140625,17888.54296875,14424,1970,anchor,75,0.8,0.9,0.8,paired_images/img_05458.png,left,anchor,left,186
2220,100,100,8,1817.083984375,8000,6058,2024,partner,75,0.8,0.9,0.8,paired_images/img_02220.png,right,anchor,left,186
18583,100,100,22,4783.30419921875,26532.998046875,22230,4334,anchor,166,0.7,0.8,0.7857142857142857,paired_images/img_18583.png,left,partner,right,187
21821,100,100,28,5093.42431640625,28253.234375,26087,5516,partner,166,0.7,0.8,0.7857142857142857,paired_images/img_21821.png,right,partner,right,187
15055,100,100,18,4083.82470703125,21381.568359375,17170,3546,anchor,209,0.7,0.8,0.72,paired_images/img_15055.png,left,partner,right,188
19205,100,100,25,3212.180908203125,23784.142578125,19146,2825,partner,209,0.7,0.8,0.72,paired_images/img_19205.png,right,partner,right,188
12916,100,100,16,3237.675537109375,14254.3798828125,12167,3152,anchor,105,0.8,0.9,0.8888888888888888,paired_images/img_12916.png,left,partner,right,189
15116,100,100,18,4326.66162109375,14270.4853515625,14267,4554,partner,105,0.8,0.9,0.8888888888888888,paired_images/img_15116.png,right,partner,right,189
9383,100,100,12,2646.537841796875,10997.8369140625,8171,2364,anchor,43,0.8,0.9,0.8571428571428571,paired_images/img_09383.png,left,partner,right,190
10408,100,100,14,2141.52099609375,10583.0048828125,9124,2086,partner,43,0.8,0.9,0.8571428571428571,paired_images/img_10408.png,right,partner,right,190
